P-1	1204.427472
P-10	1384.562209
P-100	1149.191428
P-1000	1271.740626
P-1001	1045.343366
P-1002	1045.343366
P-1003	439.9650256
P-1004	1102.746114
P-1005	1320.312277
P-1006	1384.562209
P-1007	1234.261413
P-1008	1102.746114
P-1009	1271.740626
P-101	1238.735176
P-1010	1271.740626
P-1011	1271.740626
P-1012	439.9650256
P-1013	1204.427472
P-1014	1271.740626
P-1015	1271.740626
P-1016	1320.312277
P-1017	1271.740626
P-1018	1204.427472
P-1019	1204.427472
P-102	1320.312277
P-1020	1102.746114
P-1021	1102.746114
P-1022	1234.261413
P-1023	1271.740626
P-1024	1320.312277
P-1025	1271.740626
P-1026	1238.735176
P-1027	1271.740626
P-1028	1271.740626
P-1029	1234.261413
P-103	480.2694571
P-1030	1271.740626
P-1031	1271.740626
P-1032	1320.312277
P-1033	480.2694571
P-1034	1271.740626
P-1035	1320.312277
P-1036	1271.740626
P-1037	1045.343366
P-1038	1320.312277
P-1039	1045.343366
P-104	1384.562209
P-1040	1271.740626
P-1041	1384.562209
P-1042	1271.740626
P-1043	1271.740626
P-1044	1320.312277
P-1045	1320.312277
P-1046	1320.312277
P-1047	1384.562209
P-1048	1384.562209
P-1049	1384.562209
P-105	1149.191428
P-1050	1320.312277
P-1051	1384.562209
P-1052	1234.261413
P-1053	1234.261413
P-1054	1271.740626
P-1055	1271.740626
P-1056	1320.312277
P-1057	1234.261413
P-1058	1320.312277
P-1059	1320.312277
P-106	1204.427472
P-1060	1234.261413
P-1061	1149.191428
P-1062	1149.191428
P-1063	1149.191428
P-1064	1045.343366
P-1065	1149.191428
P-1066	1045.343366
P-1067	1149.191428
P-1068	1045.343366
P-1069	1045.343366
P-107	1045.343366
P-1070	1149.191428
P-1071	1149.191428
P-1072	1149.191428
P-1073	1045.343366
P-1074	1045.343366
P-1075	1045.343366
P-1076	1238.735176
P-1077	1102.746114
P-1078	1102.746114
P-1079	1320.312277
P-108	1384.562209
P-1080	1320.312277
P-1081	1320.312277
P-1082	1320.312277
P-1083	1045.343366
P-1084	1149.191428
P-1085	1045.343366
P-1086	1045.343366
P-1087	1045.343366
P-1088	1238.735176
P-1089	1045.343366
P-109	575.5538799
P-1090	1045.343366
P-1091	1320.312277
P-1092	1320.312277
P-1093	1320.312277
P-1094	1234.261413
P-1095	1320.312277
P-1096	1320.312277
P-1097	1204.427472
P-1098	1320.312277
P-1099	1320.312277
P-11	1384.562209
P-110	1234.261413
P-1100	1204.427472
P-1101	1204.427472
P-1102	1045.343366
P-1103	1271.740626
P-1104	1045.343366
P-1105	1045.343366
P-1106	1320.312277
P-1107	1045.343366
P-1108	1320.312277
P-1109	1045.343366
P-111	1384.562209
P-1110	1320.312277
P-1111	1271.740626
P-1112	1271.740626
P-1113	1320.312277
P-1114	1234.261413
P-1115	480.2694571
P-1116	575.5538799
P-1117	480.2694571
P-1118	1207.138394
P-1119	1384.562209
P-112	1271.740626
P-1120	450.6066117
P-1121	1384.562209
P-1122	1384.562209
P-1123	1271.740626
P-1124	1271.740626
P-113	1384.562209
P-114	1102.746114
P-115	1384.562209
P-116	1320.312277
P-117	1234.261413
P-118	1320.312277
P-119	1271.740626
P-12	1102.746114
P-120	1320.312277
P-121	1271.740626
P-122	1045.343366
P-123	1320.312277
P-124	1271.740626
P-125	1384.562209
P-126	1234.261413
P-127	1238.735176
P-128	480.2694571
P-129	1320.312277
P-13	1384.562209
P-130	1234.261413
P-131	1271.740626
P-132	1102.746114
P-133	1320.312277
P-134	1271.740626
P-135	1271.740626
P-136	1234.261413
P-137	1234.261413
P-138	1384.562209
P-139	1384.562209
P-14	1320.312277
P-140	1149.191428
P-141	1102.746114
P-142	1320.312277
P-143	1271.740626
P-144	1045.343366
P-145	1102.746114
P-146	1102.746114
P-147	1320.312277
P-148	1271.740626
P-149	1384.562209
P-15	1102.746114
P-150	1271.740626
P-151	1271.740626
P-152	1384.562209
P-153	1384.562209
P-154	1271.740626
P-155	1207.138394
P-156	1271.740626
P-157	1238.735176
P-158	1204.427472
P-159	1238.735176
P-16	1320.312277
P-160	1320.312277
P-161	1271.740626
P-162	1320.312277
P-163	1320.312277
P-164	1320.312277
P-165	1204.427472
P-166	1320.312277
P-167	1204.427472
P-168	1234.261413
P-169	1234.261413
P-17	1320.312277
P-170	1320.312277
P-171	1234.261413
P-172	1204.427472
P-173	1271.740626
P-174	1149.191428
P-175	1271.740626
P-176	1320.312277
P-177	1271.740626
P-178	1271.740626
P-179	1271.740626
P-18	480.2694571
P-180	1320.312277
P-181	1271.740626
P-182	1271.740626
P-183	1320.312277
P-184	1320.312277
P-185	1320.312277
P-186	1320.312277
P-187	1320.312277
P-188	1149.191428
P-189	1204.427472
P-19	1384.562209
P-190	575.5538799
P-191	1234.261413
P-192	1238.735176
P-193	1320.312277
P-194	1320.312277
P-195	1271.740626
P-196	1271.740626
P-197	1320.312277
P-198	1102.746114
P-199	1271.740626
P-2	1271.740626
P-20	1102.746114
P-200	1271.740626
P-201	1102.746114
P-202	1271.740626
P-203	1320.312277
P-204	1271.740626
P-205	1271.740626
P-206	1271.740626
P-207	1320.312277
P-208	1320.312277
P-209	1204.427472
P-21	1384.562209
P-210	1149.191428
P-211	1271.740626
P-212	1271.740626
P-213	1384.562209
P-214	575.5538799
P-215	1271.740626
P-216	480.2694571
P-217	1271.740626
P-218	1271.740626
P-219	1271.740626
P-22	1320.312277
P-220	1238.735176
P-221	1271.740626
P-222	1271.740626
P-223	1234.261413
P-224	1320.312277
P-225	1045.343366
